3478.59,180.0,4900.0,0.04,0.1
3187.59,90.0,4900.0,0.1,0.2
3429.36,180.0,5600.0,0.1,0.03
935.348,0.0,3200.0,0.04,0.1
1053.48,60.0,7700.0,0.1,0.2
658.219,30.0,7700.0,0.2,0.2
4064.3,30.0,7000.0,0.2,0.2
4974.33,150.0,8900.0,0.04,0.1
2747.46,0.0,7000.0,0.2,0.06
538.813,30.0,7000.0,0.04,0.2
6031.92,90.0,9500.0,0.1,0.2
1837.57,150.0,4400.0,0.1,0.1
4425.52,180.0,8900.0,0.1,0.2
371.576,30.0,3800.0,0.2,0.2
2018.75,60.0,5600.0,0.04,0.06
5346.9,120.0,8900.0,0.1,0.03
4482.67,0.0,7700.0,0.04,0.03
4930.0,180.0,9500.0,0.04,0.1
2060.66,30.0,4900.0,0.1,0.1
1049.61,120.0,4400.0,0.04,0.2
5840.89,90.0,7700.0,0.1,0.1
2321.34,90.0,6300.0,0.2,0.2
1039.56,150.0,10000.0,0.2,0.06
1511.55,30.0,7700.0,0.1,0.06
2833.64,150.0,8900.0,0.1,0.06
1153.46,150.0,3200.0,0.04,0.03
4009.82,180.0,5600.0,0.2,0.03
4325.35,90.0,7700.0,0.2,0.06
2152.7,30.0,8900.0,0.04,0.1
1341.96,60.0,8300.0,0.04,0.1
1205.99,60.0,5600.0,0.1,0.06
1037.53,60.0,7000.0,0.2,0.06
1764.13,150.0,4900.0,0.1,0.06
352.753,30.0,6300.0,0.2,0.2
4328.93,180.0,7700.0,0.1,0.2
558.124,60.0,4400.0,0.04,0.2
387.393,150.0,3200.0,0.2,0.06
4776.7,120.0,8900.0,0.04,0.03
2037.73,120.0,7700.0,0.2,0.03
811.138,60.0,6300.0,0.04,0.2
3805.68,180.0,6300.0,0.2,0.2
3074.89,180.0,5600.0,0.1,0.2
2768.61,180.0,4900.0,0.1,0.2
1458.71,60.0,8900.0,0.04,0.1
2401.75,30.0,5600.0,0.04,0.06
4805.7,120.0,9500.0,0.04,0.1
5520.32,180.0,7700.0,0.2,0.06
1032.59,60.0,7700.0,0.2,0.1
2104.89,120.0,5600.0,0.2,0.2
4052.68,0.0,7700.0,0.2,0.1
5409.22,60.0,8300.0,0.1,0.03
1490.44,120.0,4900.0,0.1,0.2
2219.31,30.0,7700.0,0.04,0.03
827.884,60.0,5600.0,0.2,0.06
1960.14,180.0,3200.0,0.1,0.2
4681.4,90.0,4400.0,0.04,0.06
5815.37,90.0,8900.0,0.1,0.03
932.234,60.0,6300.0,0.2,0.06
5216.19,90.0,8900.0,0.1,0.06
4929.17,120.0,10000.0,0.1,0.06
309.41,30.0,3200.0,0.2,0.2
1353.14,120.0,4400.0,0.1,0.2
4807.22,60.0,6300.0,0.1,0.03
3550.88,120.0,5600.0,0.1,0.03
403.071,60.0,4900.0,0.2,0.2
811.871,30.0,3200.0,0.1,0.06
580.292,30.0,6300.0,0.2,0.2
3185.47,180.0,10000.0,0.04,0.2
6133.27,0.0,5600.0,0.04,0.2
5460.72,90.0,7000.0,0.04,0.06
2681.97,120.0,8900.0,0.1,0.2
1403.45,120.0,8900.0,0.2,0.06
222.946,30.0,3800.0,0.2,0.2
866.587,30.0,9500.0,0.04,0.2
8853.28,0.0,7000.0,0.04,0.2
10753.7,180.0,9500.0,0.04,0.03
3284.86,150.0,8900.0,0.1,0.03
452.549,150.0,3800.0,0.2,0.06
3805.6,0.0,3200.0,0.04,0.06
5252.62,90.0,9500.0,0.04,0.03
949.825,120.0,3800.0,0.04,0.2
3130.33,0.0,7700.0,0.04,0.06
4457.55,90.0,8300.0,0.2,0.06
2814.17,180.0,9500.0,0.04,0.2
348.802,150.0,3800.0,0.04,0.2
652.898,150.0,8900.0,0.2,0.1
5584.2,120.0,6300.0,0.04,0.06
1094.62,30.0,4400.0,0.2,0.03
1702.54,60.0,8900.0,0.1,0.06
385.183,150.0,4900.0,0.04,0.2
571.219,60.0,7000.0,0.2,0.2
2746.92,0.0,3800.0,0.2,0.03
3557.63,90.0,5600.0,0.1,0.2
675.042,60.0,4900.0,0.04,0.1
7512.16,180.0,9500.0,0.1,0.03
4683.34,90.0,3800.0,0.04,0.03
720.663,60.0,4900.0,0.2,0.06
2249.82,0.0,7700.0,0.04,0.1
607.603,120.0,8300.0,0.2,0.1
2130.41,150.0,6300.0,0.04,0.06
3890.3,0.0,6300.0,0.04,0.03
7100.72,180.0,10000.0,0.1,0.03
909.676,30.0,10000.0,0.04,0.2
811.764,30.0,3200.0,0.04,0.1
4929.06,180.0,10000.0,0.1,0.06
906.667,150.0,8300.0,0.2,0.06
3327.83,30.0,4900.0,0.2,0.2
2307.03,150.0,7700.0,0.04,0.03
3936.37,120.0,7000.0,0.04,0.1
3244.11,90.0,6300.0,0.2,0.1
781.543,60.0,3200.0,0.1,0.06
7591.92,0.0,7700.0,0.04,0.2
4670.59,90.0,10000.0,0.2,0.06
3473.83,120.0,5600.0,0.2,0.06
1673.95,120.0,3200.0,0.1,0.06
710.057,120.0,10000.0,0.2,0.1
571.763,150.0,7700.0,0.2,0.1
3156.29,180.0,4400.0,0.1,0.03
3770.28,60.0,8900.0,0.04,0.06
1208.46,120.0,8900.0,0.04,0.2
522.73,150.0,3800.0,0.2,0.2
914.649,60.0,7000.0,0.2,0.1
3782.52,0.0,9500.0,0.2,0.03
1588.26,120.0,10000.0,0.2,0.06
3061.3,150.0,10000.0,0.04,0.06
1903.35,30.0,4400.0,0.04,0.06
5966.9,180.0,4400.0,0.04,0.03
3089.98,90.0,4900.0,0.2,0.06
2511.02,30.0,8900.0,0.04,0.03
704.528,150.0,6300.0,0.2,0.06
1239.27,30.0,3800.0,0.04,0.03
